customerID,tenure,tenure_band,MonthlyCharges,monthly_charge_band,TotalCharges,Contract,contract_risk_band,service_count,has_fiber,is_month_to_month,estimated_annual_revenue,revenue_at_risk,churn_flag
2651-ZCBXV,54,49+ Months,108.0,Very High,5760.65,Two year,Low Risk,6,1,0,1296.0,0.0,0
3316-UWXUY,50,49+ Months,93.5,High,4747.5,Month-to-month,High Risk,4,1,1,1122.0,0.0,0
8937-RDTHP,1,0-12 Months,84.6,High,84.6,Month-to-month,High Risk,2,1,1,1015.1999999999999,1015.1999999999999,1
7083-MIOPC,72,49+ Months,20.25,Low,1566.9,Two year,Low Risk,0,0,0,243.0,0.0,0
1984-GPTEH,29,25-48 Months,25.15,Low,702.0,Month-to-month,High Risk,1,0,1,301.79999999999995,0.0,0
1251-KRREG,2,0-12 Months,54.4,Medium,114.1,Month-to-month,High Risk,2,0,1,652.8,652.8,1
0621-JFHOL,10,0-12 Months,29.6,Low,299.05,Two year,Low Risk,1,0,0,355.20000000000005,0.0,0
9903-LYSAB,18,13-24 Months,73.15,High,1305.95,Month-to-month,High Risk,1,1,1,877.8000000000001,0.0,0
0094-OIFMO,11,0-12 Months,95.0,High,1120.3,Month-to-month,High Risk,3,1,1,1140.0,1140.0,1
9227-UAQFT,16,13-24 Months,19.75,Low,284.35,Two year,Low Risk,0,0,0,237.0,0.0,0
7301-ABVAD,72,49+ Months,86.6,High,6350.5,Two year,Low Risk,6,0,0,1039.1999999999998,0.0,0
6614-FHDBO,72,49+ Months,109.2,Very High,7878.3,Two year,Low Risk,6,1,0,1310.4,0.0,0
7576-ASEJU,41,25-48 Months,74.7,High,3187.65,One year,Moderate Risk,4,0,0,896.4000000000001,0.0,0
9058-HRZSV,65,49+ Months,94.4,High,6126.15,Month-to-month,High Risk,4,1,1,1132.8000000000002,0.0,0
4522-AKYLR,13,13-24 Months,54.8,Medium,731.3,Month-to-month,High Risk,2,0,1,657.5999999999999,0.0,0
0221-WMXNQ,4,0-12 Months,75.35,High,273.4,Month-to-month,High Risk,1,1,1,904.1999999999999,0.0,0
0303-UNCIP,41,25-48 Months,65.0,Medium,2531.8,One year,Moderate Risk,3,0,0,780.0,0.0,0
9947-OTFQU,15,13-24 Months,74.4,High,1074.3,Month-to-month,High Risk,1,1,1,892.8000000000001,892.8000000000001,1
0322-YINQP,1,0-12 Months,48.55,Medium,48.55,Month-to-month,High Risk,1,0,1,582.5999999999999,582.5999999999999,1
0959-WHOKV,42,25-48 Months,99.0,High,4298.45,One year,Moderate Risk,5,1,0,1188.0,0.0,0
4075-JFPGR,51,49+ Months,93.5,High,4619.55,One year,Moderate Risk,4,1,0,1122.0,0.0,0
4629-NRXKX,2,0-12 Months,70.4,High,147.15,Month-to-month,High Risk,0,1,1,844.8000000000001,844.8000000000001,1
9514-JDSKI,1,0-12 Months,40.2,Medium,40.2,Month-to-month,High Risk,2,0,1,482.40000000000003,482.40000000000003,1
3282-ZISZV,32,25-48 Months,83.7,High,2633.3,One year,Moderate Risk,6,0,0,1004.4000000000001,0.0,0
3675-YDUPJ,10,0-12 Months,19.85,Low,193.05,Month-to-month,High Risk,0,0,1,238.20000000000002,0.0,0
4111-BNXIF,67,49+ Months,59.55,Medium,4103.9,Two year,Low Risk,5,0,0,714.5999999999999,0.0,0
7017-VFHAY,61,49+ Months,115.1,Very High,7008.15,Two year,Low Risk,7,1,0,1381.1999999999998,0.0,0
6655-LHBYW,50,49+ Months,114.35,Very High,5791.1,One year,Moderate Risk,7,1,0,1372.1999999999998,0.0,0
4959-JOSRX,2,0-12 Months,44.6,Medium,80.55,Month-to-month,High Risk,0,0,1,535.2,535.2,1
5046-NUHWD,29,25-48 Months,45.0,Medium,1228.65,Month-to-month,High Risk,3,0,1,540.0,0.0,0
7273-TEFQD,3,0-12 Months,41.15,Medium,132.2,Month-to-month,High Risk,2,0,1,493.79999999999995,493.79999999999995,1
3606-TWKGI,13,13-24 Months,106.9,Very High,1364.3,Month-to-month,High Risk,5,1,1,1282.8000000000002,1282.8000000000002,1
7529-ZDFXI,57,49+ Months,89.85,High,4925.35,Month-to-month,High Risk,3,1,1,1078.1999999999998,0.0,0
7605-BDWDC,31,25-48 Months,49.85,Medium,1520.1,Two year,Low Risk,4,0,0,598.2,0.0,0
1950-KSVVJ,45,25-48 Months,113.3,Very High,5032.25,One year,Moderate Risk,7,1,0,1359.6,0.0,0
0123-CRBRT,61,49+ Months,88.1,High,5526.75,Two year,Low Risk,7,0,0,1057.1999999999998,0.0,0
6292-TOSSS,50,49+ Months,24.9,Low,1195.25,Two year,Low Risk,1,0,0,298.79999999999995,0.0,0
3197-ARFOY,19,13-24 Months,105.0,Very High,2007.25,Month-to-month,High Risk,5,1,1,1260.0,0.0,0
6323-AYBRX,59,49+ Months,19.35,Low,1099.6,Two year,Low Risk,0,0,0,232.20000000000002,232.20000000000002,1
7014-ZZXAW,71,49+ Months,24.25,Low,1732.95,Two year,Low Risk,1,0,0,291.0,0.0,0
4385-GZQXV,16,13-24 Months,94.45,High,1511.2,Month-to-month,High Risk,3,1,1,1133.4,1133.4,1
7633-MVPUY,57,49+ Months,59.75,Medium,3450.15,Two year,Low Risk,3,0,0,717.0,0.0,0
6366-ZGQGL,1,0-12 Months,24.8,Low,24.8,Month-to-month,High Risk,0,0,1,297.6,297.6,1
4716-HHKQH,20,13-24 Months,107.05,Very High,2172.05,Month-to-month,High Risk,5,1,1,1284.6,0.0,0
5940-AHUHD,1,0-12 Months,70.6,High,70.6,Month-to-month,High Risk,0,1,1,847.1999999999999,847.1999999999999,1
6432-TWQLB,5,0-12 Months,85.4,High,401.1,Month-to-month,High Risk,3,1,1,1024.8000000000002,1024.8000000000002,1
4484-GLZOU,52,49+ Months,105.05,Very High,5624.85,Month-to-month,High Risk,5,1,1,1260.6,1260.6,1
3179-GBRWV,21,13-24 Months,64.95,Medium,1339.8,Month-to-month,High Risk,3,0,1,779.4000000000001,0.0,0
8645-KWHJO,14,13-24 Months,55.0,Medium,771.95,Month-to-month,High Risk,4,0,1,660.0,0.0,0
4130-MZLCC,5,0-12 Months,50.55,Medium,244.75,Month-to-month,High Risk,1,0,1,606.5999999999999,0.0,0
0314-TKOSI,6,0-12 Months,55.15,Medium,322.9,Month-to-month,High Risk,2,0,1,661.8,0.0,0
8229-MYEJZ,10,0-12 Months,51.2,Medium,498.25,Month-to-month,High Risk,1,0,1,614.4000000000001,0.0,0
2080-SRCDE,1,0-12 Months,25.4,Low,25.4,Month-to-month,High Risk,1,0,1,304.79999999999995,0.0,0
9577-WJVCQ,68,49+ Months,54.45,Medium,3687.75,Month-to-month,High Risk,2,0,1,653.4000000000001,0.0,0
9512-UIBFX,18,13-24 Months,95.15,High,1779.95,Month-to-month,High Risk,3,1,1,1141.8000000000002,1141.8000000000002,1
6202-DYYFX,22,13-24 Months,76.0,High,1783.6,One year,Moderate Risk,1,1,0,912.0,0.0,0
3808-HFKDE,20,13-24 Months,44.35,Medium,927.15,Month-to-month,High Risk,0,0,1,532.2,0.0,0
5583-SXDAG,1,0-12 Months,70.0,High,70.0,Month-to-month,High Risk,0,1,1,840.0,840.0,1
3488-PGMQJ,8,0-12 Months,74.5,High,606.55,Month-to-month,High Risk,1,1,1,894.0,894.0,1
3580-REOAC,10,0-12 Months,44.85,Medium,435.4,Month-to-month,High Risk,0,0,1,538.2,538.2,1
7534-BFESC,24,13-24 Months,76.1,High,1712.7,Month-to-month,High Risk,1,1,1,913.1999999999999,913.1999999999999,1
3727-OWVYD,35,25-48 Months,61.2,Medium,2021.2,One year,Moderate Risk,3,0,0,734.4000000000001,0.0,0
2294-SALNE,23,13-24 Months,86.8,High,1940.8,One year,Moderate Risk,3,1,0,1041.6,0.0,0
4847-TAJYI,6,0-12 Months,89.35,High,567.8,Month-to-month,High Risk,2,1,1,1072.1999999999998,0.0,0
1563-IWQEX,12,0-12 Months,19.7,Low,220.35,Month-to-month,High Risk,0,0,1,236.39999999999998,0.0,0
8203-XJZRC,1,0-12 Months,20.25,Low,20.25,Month-to-month,High Risk,0,0,1,243.0,0.0,0
6556-DBKZF,71,49+ Months,76.05,High,5436.45,Two year,Low Risk,1,1,0,912.5999999999999,0.0,0
6851-WEFYX,35,25-48 Months,100.8,Very High,3437.5,Month-to-month,High Risk,4,1,1,1209.6,0.0,0
2985-JUUBZ,40,25-48 Months,74.55,High,3015.75,Month-to-month,High Risk,4,0,1,894.5999999999999,0.0,0
6390-DSAZX,1,0-12 Months,73.6,High,73.6,Month-to-month,High Risk,1,1,1,883.1999999999999,883.1999999999999,1
0895-LMRSF,23,13-24 Months,64.9,Medium,1509.8,One year,Moderate Risk,2,0,0,778.8000000000001,0.0,0
8098-LLAZX,4,0-12 Months,95.45,High,396.1,Month-to-month,High Risk,3,1,1,1145.4,1145.4,1
8266-VBFQL,4,0-12 Months,90.4,High,356.65,Month-to-month,High Risk,3,1,1,1084.8000000000002,0.0,0
8181-YHCMF,68,49+ Months,60.3,Medium,4109.0,Two year,Low Risk,5,0,0,723.5999999999999,0.0,0
2240-HSJQD,38,25-48 Months,81.85,High,3141.7,Month-to-month,High Risk,2,1,1,982.1999999999999,0.0,0
1248-DYXUB,52,49+ Months,24.8,Low,1229.1,Two year,Low Risk,1,0,0,297.6,0.0,0
0265-EDXBD,32,25-48 Months,74.9,High,2303.35,Month-to-month,High Risk,1,1,1,898.8000000000001,898.8000000000001,1
4115-BNPJY,29,25-48 Months,75.55,High,2054.4,Two year,Low Risk,4,0,0,906.5999999999999,0.0,0
3167-SNQPL,38,25-48 Months,101.15,Very High,3741.85,Month-to-month,High Risk,4,1,1,1213.8000000000002,0.0,0
4091-TVOCN,48,25-48 Months,78.75,High,3682.45,One year,Moderate Risk,5,0,0,945.0,0.0,0
1098-TDVUQ,1,0-12 Months,19.25,Low,19.25,Month-to-month,High Risk,0,0,1,231.0,0.0,0
7277-OZCGZ,22,13-24 Months,89.05,High,1886.25,Month-to-month,High Risk,3,1,1,1068.6,0.0,0
1557-EMYVT,43,25-48 Months,115.05,Very High,4895.1,Two year,Low Risk,7,1,0,1380.6,0.0,0
2799-ARNLO,5,0-12 Months,69.35,Medium,341.6,Month-to-month,High Risk,0,1,1,832.1999999999999,0.0,0
7563-BIUPC,5,0-12 Months,80.6,High,415.55,Month-to-month,High Risk,1,1,1,967.1999999999999,967.1999999999999,1
5027-YOCXN,51,49+ Months,110.05,Very High,5686.4,One year,Moderate Risk,6,1,0,1320.6,0.0,0
3973-SKMLN,71,49+ Months,19.9,Low,1355.1,Two year,Low Risk,0,0,0,238.79999999999998,0.0,0
2321-OMBXY,38,25-48 Months,80.3,High,3058.65,One year,Moderate Risk,5,0,0,963.5999999999999,963.5999999999999,1
2840-XANRC,24,13-24 Months,93.15,High,2231.05,Month-to-month,High Risk,3,1,1,1117.8000000000002,1117.8000000000002,1
6745-JEFZB,35,25-48 Months,91.5,High,3236.35,Month-to-month,High Risk,3,1,1,1098.0,0.0,0
5020-ZSTTY,54,49+ Months,82.45,High,4350.1,One year,Moderate Risk,6,0,0,989.4000000000001,989.4000000000001,1
9880-TDQAC,72,49+ Months,60.0,Medium,4264.0,Two year,Low Risk,5,0,0,720.0,0.0,0
8705-WZCYL,1,0-12 Months,44.8,Medium,44.8,Month-to-month,High Risk,0,0,1,537.5999999999999,0.0,0
7102-JJVTX,9,0-12 Months,48.6,Medium,422.3,One year,Moderate Risk,1,0,0,583.2,0.0,0
8626-PTQGE,69,49+ Months,60.05,Medium,4176.7,Two year,Low Risk,5,0,0,720.5999999999999,0.0,0
4983-CLMLV,52,49+ Months,102.7,Very High,5138.1,Month-to-month,High Risk,5,1,1,1232.4,0.0,0
5701-YVSVF,11,0-12 Months,82.9,High,880.05,Month-to-month,High Risk,2,1,1,994.8000000000001,0.0,0
5804-LEPIM,2,0-12 Months,70.35,High,139.05,Month-to-month,High Risk,0,1,1,844.1999999999999,844.1999999999999,1
5697-GOMBF,28,25-48 Months,35.9,Medium,973.65,Month-to-month,High Risk,1,0,1,430.79999999999995,0.0,0
2739-CACDQ,17,13-24 Months,82.65,High,1470.05,Month-to-month,High Risk,2,1,1,991.8000000000001,0.0,0
9385-EHGDO,35,25-48 Months,19.85,Low,739.35,Two year,Low Risk,0,0,0,238.20000000000002,0.0,0
9498-FIMXL,8,0-12 Months,19.2,Low,161.95,One year,Moderate Risk,0,0,0,230.39999999999998,0.0,0
2379-GYFLQ,46,25-48 Months,94.9,High,4422.95,One year,Moderate Risk,4,1,0,1138.8000000000002,0.0,0
0122-OAHPZ,7,0-12 Months,73.85,High,511.25,Month-to-month,High Risk,1,1,1,886.1999999999999,886.1999999999999,1
2868-SNELZ,2,0-12 Months,80.6,High,155.8,Month-to-month,High Risk,2,1,1,967.1999999999999,967.1999999999999,1
4322-RCYMT,68,49+ Months,75.8,High,5293.95,One year,Moderate Risk,5,0,0,909.5999999999999,909.5999999999999,1
6680-NENYN,43,25-48 Months,104.6,Very High,4759.85,Two year,Low Risk,5,1,0,1255.1999999999998,1255.1999999999998,1
2088-IEBAU,68,49+ Months,88.15,High,6148.45,Two year,Low Risk,7,0,0,1057.8000000000002,0.0,0
7982-VCELR,36,25-48 Months,94.8,High,3565.65,Month-to-month,High Risk,3,1,1,1137.6,0.0,0
1343-EHPYB,63,49+ Months,103.4,Very High,6603.0,Month-to-month,High Risk,5,1,1,1240.8000000000002,1240.8000000000002,1
6035-BXTTY,32,25-48 Months,54.65,Medium,1830.1,Month-to-month,High Risk,2,0,1,655.8,0.0,0
6885-PKOAM,71,49+ Months,85.75,High,6223.8,Two year,Low Risk,7,0,0,1029.0,0.0,0
7520-HQWJU,66,49+ Months,67.45,Medium,4508.65,Month-to-month,High Risk,4,0,1,809.4000000000001,0.0,0
9639-BUJXT,63,49+ Months,20.5,Low,1328.15,One year,Moderate Risk,0,0,0,246.0,0.0,0
5924-SNGKP,41,25-48 Months,20.25,Low,865.0,One year,Moderate Risk,0,0,0,243.0,0.0,0
0021-IKXGC,1,0-12 Months,72.1,High,72.1,Month-to-month,High Risk,1,1,1,865.1999999999999,0.0,0
2034-GDRCN,2,0-12 Months,90.4,High,168.2,Month-to-month,High Risk,2,1,1,1084.8000000000002,1084.8000000000002,1
8966-SNIZF,70,49+ Months,19.45,Low,1303.5,Two year,Low Risk,0,0,0,233.39999999999998,0.0,0
6243-OZGFH,23,13-24 Months,44.95,Medium,996.85,Month-to-month,High Risk,2,0,1,539.4000000000001,0.0,0
4654-DLAMQ,64,49+ Months,97.0,High,6430.9,One year,Moderate Risk,4,1,0,1164.0,0.0,0
0513-RBGPE,37,25-48 Months,62.8,Medium,2278.75,Two year,Low Risk,4,0,0,753.5999999999999,0.0,0
5160-UXJED,17,13-24 Months,44.6,Medium,681.4,One year,Moderate Risk,0,0,0,535.2,0.0,0
4115-NZRKS,7,0-12 Months,89.15,High,574.35,Month-to-month,High Risk,2,1,1,1069.8000000000002,0.0,0
0219-YTZUE,4,0-12 Months,84.8,High,371.9,Month-to-month,High Risk,3,1,1,1017.5999999999999,1017.5999999999999,1
0623-IIHUG,21,13-24 Months,41.9,Medium,840.1,Month-to-month,High Risk,2,0,1,502.79999999999995,502.79999999999995,1
4572-DVCGN,10,0-12 Months,80.25,High,846.0,Month-to-month,High Risk,1,1,1,963.0,963.0,1
3351-NGXYI,16,13-24 Months,54.1,Medium,889.0,Month-to-month,High Risk,2,0,1,649.2,0.0,0
8984-EYLLL,64,49+ Months,105.25,Very High,6823.4,Two year,Low Risk,5,1,0,1263.0,0.0,0
9057-MSWCO,27,25-48 Months,30.75,Low,805.1,Month-to-month,High Risk,1,0,1,369.0,369.0,1
9833-TGFHX,42,25-48 Months,97.1,High,4016.75,One year,Moderate Risk,4,1,0,1165.1999999999998,0.0,0
9294-TDIPC,5,0-12 Months,20.2,Low,83.75,Month-to-month,High Risk,0,0,1,242.39999999999998,0.0,0
5229-DTFYB,41,25-48 Months,98.8,High,3959.15,Two year,Low Risk,4,1,0,1185.6,0.0,0
0104-PPXDV,58,49+ Months,50.3,Medium,2878.55,One year,Moderate Risk,1,0,0,603.5999999999999,0.0,0
5176-LMJXE,47,25-48 Months,20.55,Low,945.7,Two year,Low Risk,0,0,0,246.60000000000002,0.0,0
3583-KRKMD,18,13-24 Months,75.9,High,1373.05,Month-to-month,High Risk,1,1,1,910.8000000000001,0.0,0
1010-DIAUQ,5,0-12 Months,96.5,High,492.55,Month-to-month,High Risk,3,1,1,1158.0,1158.0,1
9069-LGEUL,23,13-24 Months,59.95,Medium,1406.0,Month-to-month,High Risk,2,0,1,719.4000000000001,0.0,0
7302-ZHMHP,1,0-12 Months,19.15,Low,19.15,Month-to-month,High Risk,0,0,1,229.79999999999998,0.0,0
9571-EDEBV,71,49+ Months,98.65,High,6962.85,One year,Moderate Risk,4,1,0,1183.8000000000002,0.0,0
3520-FJGCV,72,49+ Months,112.6,Very High,8126.65,Two year,Low Risk,7,1,0,1351.1999999999998,0.0,0
6563-VRERX,33,25-48 Months,20.6,Low,690.25,One year,Moderate Risk,0,0,0,247.20000000000002,0.0,0
0259-GBZSH,2,0-12 Months,85.65,High,181.5,Month-to-month,High Risk,2,1,1,1027.8000000000002,1027.8000000000002,1
6122-EFVKN,24,13-24 Months,35.75,Medium,830.8,Two year,Low Risk,2,0,0,429.0,0.0,0
2805-EDJPQ,56,49+ Months,99.75,High,5608.4,One year,Moderate Risk,5,1,0,1197.0,0.0,0
6862-CQUMB,37,25-48 Months,96.1,High,3646.8,Month-to-month,High Risk,3,1,1,1153.1999999999998,0.0,0
7156-MXBJE,43,25-48 Months,85.1,High,3662.25,One year,Moderate Risk,6,0,0,1021.1999999999999,0.0,0
6158-HDPXZ,1,0-12 Months,25.35,Low,25.35,Month-to-month,High Risk,0,0,1,304.20000000000005,0.0,0
9601-BRXPO,25,25-48 Months,104.95,Very High,2566.5,Month-to-month,High Risk,5,1,1,1259.4,1259.4,1
2863-IMQDR,61,49+ Months,89.65,High,5308.7,Two year,Low Risk,7,0,0,1075.8000000000002,0.0,0
5686-CMAWK,17,13-24 Months,86.75,High,1410.25,One year,Moderate Risk,3,1,0,1041.0,0.0,0
5651-CRHKQ,41,25-48 Months,86.2,High,3339.05,One year,Moderate Risk,3,1,0,1034.4,0.0,0
6905-NIQIN,1,0-12 Months,50.65,Medium,50.65,Month-to-month,High Risk,1,0,1,607.8,607.8,1
8204-YJCLA,72,49+ Months,64.8,Medium,4732.35,Two year,Low Risk,6,0,0,777.5999999999999,0.0,0
5167-ZFFMM,1,0-12 Months,90.85,High,90.85,Month-to-month,High Risk,3,1,1,1090.1999999999998,1090.1999999999998,1
6583-SZVGP,48,25-48 Months,108.1,Very High,5067.45,Two year,Low Risk,5,1,0,1297.1999999999998,0.0,0
4895-TMWIR,11,0-12 Months,19.95,Low,214.75,Month-to-month,High Risk,0,0,1,239.39999999999998,239.39999999999998,1
0533-BNWKF,55,49+ Months,85.45,High,4874.7,Month-to-month,High Risk,3,1,1,1025.4,1025.4,1
1708-PBBOA,42,25-48 Months,54.75,Medium,2348.45,One year,Moderate Risk,5,0,0,657.0,0.0,0
8782-LKFPK,44,25-48 Months,90.4,High,4063.0,Month-to-month,High Risk,3,1,1,1084.8000000000002,0.0,0
5522-JBWMO,1,0-12 Months,44.0,Medium,44.0,Month-to-month,High Risk,0,0,1,528.0,0.0,0
3597-MVHJT,27,25-48 Months,95.6,High,2595.25,Month-to-month,High Risk,3,1,1,1147.1999999999998,0.0,0
9774-NRNAU,27,25-48 Months,84.8,High,2309.55,Month-to-month,High Risk,6,0,1,1017.5999999999999,0.0,0
0224-RLWWD,2,0-12 Months,44.3,Medium,89.3,Month-to-month,High Risk,0,0,1,531.5999999999999,0.0,0
9967-ATRFS,19,13-24 Months,19.9,Low,367.55,Month-to-month,High Risk,0,0,1,238.79999999999998,0.0,0
3951-NJCVI,42,25-48 Months,95.05,High,3944.5,Month-to-month,High Risk,3,1,1,1140.6,0.0,0
2977-CEBSX,66,49+ Months,90.05,High,5965.95,Two year,Low Risk,7,0,0,1080.6,0.0,0
0177-PXBAT,33,25-48 Months,109.9,Very High,3694.7,Month-to-month,High Risk,6,1,1,1318.8000000000002,0.0,0
6599-CEBNN,34,25-48 Months,73.95,High,2524.45,Month-to-month,High Risk,1,1,1,887.4000000000001,887.4000000000001,1
2519-ERQOJ,33,25-48 Months,54.6,Medium,1803.7,Month-to-month,High Risk,4,0,1,655.2,0.0,0
5876-QMYLD,23,13-24 Months,20.05,Low,415.1,One year,Moderate Risk,0,0,0,240.60000000000002,0.0,0
2277-AXSDC,32,25-48 Months,19.75,Low,624.15,One year,Moderate Risk,0,0,0,237.0,0.0,0
9442-JTWDL,11,0-12 Months,20.05,Low,237.7,One year,Moderate Risk,0,0,0,240.60000000000002,0.0,0
0979-PHULV,69,49+ Months,99.45,High,7007.6,Month-to-month,High Risk,4,1,1,1193.4,1193.4,1
3067-SVMTC,68,49+ Months,55.9,Medium,3848.8,One year,Moderate Risk,2,0,0,670.8,0.0,0
5495-GPSRW,20,13-24 Months,19.7,Low,419.4,Two year,Low Risk,0,0,0,236.39999999999998,0.0,0
7606-BPHHN,72,49+ Months,19.8,Low,1468.75,Two year,Low Risk,0,0,0,237.60000000000002,0.0,0
4742-DRORA,60,49+ Months,95.4,High,5812.0,One year,Moderate Risk,4,1,0,1144.8000000000002,0.0,0
0111-KLBQG,32,25-48 Months,93.95,High,2861.45,Month-to-month,High Risk,3,1,1,1127.4,0.0,0
4800-VHZKI,1,0-12 Months,19.9,Low,19.9,Month-to-month,High Risk,0,0,1,238.79999999999998,238.79999999999998,1
7989-CHGTL,1,0-12 Months,19.6,Low,19.6,Month-to-month,High Risk,0,0,1,235.20000000000002,235.20000000000002,1
0334-GDDSO,3,0-12 Months,81.35,High,233.7,Month-to-month,High Risk,2,1,1,976.1999999999999,976.1999999999999,1
4163-NCJAK,46,25-48 Months,24.45,Low,1066.15,One year,Moderate Risk,1,0,0,293.4,0.0,0
5233-AOZUF,29,25-48 Months,74.95,High,2149.05,Month-to-month,High Risk,1,1,1,899.4000000000001,0.0,0
5973-EJGDP,51,49+ Months,87.35,High,4473.0,Month-to-month,High Risk,4,1,1,1048.1999999999998,0.0,0
1996-DBMUS,48,25-48 Months,70.65,High,3545.05,Month-to-month,High Risk,0,1,1,847.8000000000001,0.0,0
7916-VCCPB,16,13-24 Months,73.25,High,1195.75,Month-to-month,High Risk,1,1,1,879.0,0.0,0
4686-GEFRM,70,49+ Months,98.7,High,6858.9,Two year,Low Risk,5,1,0,1184.4,0.0,0
5249-QYHEX,40,25-48 Months,24.8,Low,1024.7,Two year,Low Risk,1,0,0,297.6,0.0,0
0578-SKVMF,22,13-24 Months,83.3,High,1845.9,Month-to-month,High Risk,2,1,1,999.5999999999999,999.5999999999999,1
5564-NEMQO,1,0-12 Months,75.3,High,75.3,Month-to-month,High Risk,1,1,1,903.5999999999999,903.5999999999999,1
2233-FAGXV,5,0-12 Months,24.3,Low,132.25,Month-to-month,High Risk,1,0,1,291.6,0.0,0
5605-IYGFG,7,0-12 Months,69.85,Medium,515.45,Month-to-month,High Risk,0,1,1,838.1999999999999,0.0,0
7663-ZTEGJ,29,25-48 Months,100.55,Very High,2830.45,One year,Moderate Risk,5,1,0,1206.6,0.0,0
3935-TBRZZ,44,25-48 Months,25.7,Low,1110.5,One year,Moderate Risk,1,0,0,308.4,0.0,0
8111-BKVDS,10,0-12 Months,40.7,Medium,449.3,Month-to-month,High Risk,3,0,1,488.40000000000003,0.0,0
2055-SIFSS,55,49+ Months,51.65,Medium,2838.55,Month-to-month,High Risk,1,0,1,619.8,0.0,0
2806-MLNTI,52,49+ Months,105.1,Very High,5376.4,One year,Moderate Risk,5,1,0,1261.1999999999998,0.0,0
8734-DKSTZ,10,0-12 Months,85.95,High,858.6,Month-to-month,High Risk,2,1,1,1031.4,0.0,0
4360-PNRQB,18,13-24 Months,75.6,High,1395.05,Month-to-month,High Risk,1,1,1,907.1999999999999,0.0,0
6152-ONASV,68,49+ Months,58.25,Medium,3975.7,One year,Moderate Risk,3,0,0,699.0,0.0,0
9063-ZGTUY,61,49+ Months,19.4,Low,1182.55,Month-to-month,High Risk,0,0,1,232.79999999999998,232.79999999999998,1
7781-HVGMK,72,49+ Months,65.2,Medium,4784.45,Two year,Low Risk,6,0,0,782.4000000000001,0.0,0
2181-UAESM,2,0-12 Months,53.45,Medium,119.5,Month-to-month,High Risk,2,0,1,641.4000000000001,0.0,0
2957-LOLHO,12,0-12 Months,45.4,Medium,518.9,Month-to-month,High Risk,0,0,1,544.8,544.8,1
6048-NJXHX,41,25-48 Months,19.75,Low,899.45,Two year,Low Risk,0,0,0,237.0,0.0,0
2320-SLKMB,26,25-48 Months,44.45,Medium,1183.8,Month-to-month,High Risk,3,0,1,533.4000000000001,0.0,0
4980-URKXC,36,25-48 Months,20.85,Low,720.05,One year,Moderate Risk,0,0,0,250.20000000000002,0.0,0
4376-KFVRS,72,49+ Months,114.05,Very High,8468.2,Two year,Low Risk,7,1,0,1368.6,0.0,0
5886-VLQVU,35,25-48 Months,89.85,High,3161.2,Month-to-month,High Risk,3,1,1,1078.1999999999998,0.0,0
3577-AMVUX,1,0-12 Months,55.05,Medium,55.05,Month-to-month,High Risk,2,0,1,660.5999999999999,0.0,0
0771-WLCLA,16,13-24 Months,112.95,Very High,1882.55,Month-to-month,High Risk,6,1,1,1355.4,0.0,0
5628-RKIFK,49,49+ Months,101.55,Very High,5070.4,Month-to-month,High Risk,4,1,1,1218.6,0.0,0
0206-TBWLC,54,49+ Months,114.65,Very High,6049.5,One year,Moderate Risk,7,1,0,1375.8000000000002,0.0,0
2937-FTHUR,18,13-24 Months,64.8,Medium,1166.7,Month-to-month,High Risk,3,0,1,777.5999999999999,0.0,0
1910-FMXJM,36,25-48 Months,80.4,High,2937.65,Month-to-month,High Risk,1,1,1,964.8000000000001,0.0,0
7752-XUSCI,60,49+ Months,105.9,Very High,6396.45,Month-to-month,High Risk,5,1,1,1270.8000000000002,1270.8000000000002,1
4110-PFEUZ,1,0-12 Months,69.55,Medium,69.55,Month-to-month,High Risk,0,1,1,834.5999999999999,834.5999999999999,1
0732-OCQOC,52,49+ Months,25.05,Low,1270.25,Two year,Low Risk,1,0,0,300.6,0.0,0
5168-MSWXT,8,0-12 Months,94.75,High,759.55,Month-to-month,High Risk,3,1,1,1137.0,0.0,0
1090-ESELR,72,49+ Months,105.5,Very High,7611.55,Two year,Low Risk,5,1,0,1266.0,0.0,0
8592-PLTMQ,64,49+ Months,24.7,Low,1642.75,One year,Moderate Risk,1,0,0,296.4,0.0,0
5760-WRAHC,22,13-24 Months,69.75,Medium,1545.4,Month-to-month,High Risk,4,0,1,837.0,0.0,0
8847-GEOOQ,60,49+ Months,60.2,Medium,3582.4,Month-to-month,High Risk,5,0,1,722.4000000000001,0.0,0
0256-LTHVJ,28,25-48 Months,81.05,High,2227.1,Month-to-month,High Risk,1,1,1,972.5999999999999,972.5999999999999,1
4785-FCIFB,61,49+ Months,24.4,Low,1417.9,Two year,Low Risk,1,0,0,292.79999999999995,0.0,0
8313-NDOIA,24,13-24 Months,104.15,Very High,2494.65,Month-to-month,High Risk,5,1,1,1249.8000000000002,0.0,0
5149-CUZUJ,28,25-48 Months,92.9,High,2768.35,One year,Moderate Risk,4,1,0,1114.8000000000002,0.0,0
0942-KOWSM,30,25-48 Months,80.8,High,2369.3,Two year,Low Risk,5,0,0,969.5999999999999,0.0,0
4237-CLSMM,2,0-12 Months,20.0,Low,38.0,Month-to-month,High Risk,0,0,1,240.0,0.0,0
1452-VOQCH,1,0-12 Months,75.1,High,75.1,Month-to-month,High Risk,1,1,1,901.1999999999999,0.0,0
