customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
3045-XETSH,Month-to-month,10,94.85,1138.1999999999998,0.752169799619615,Critical,856.12,856.12,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
7938-OUHIO,Month-to-month,3,98.7,1184.4,0.7224943957459637,High,855.72,855.72,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8625-AZYZY,Month-to-month,24,104.65,1255.8000000000002,0.6812582128065545,High,855.52,855.52,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2865-TCHJW,Month-to-month,4,89.2,1070.4,0.7991898856525694,Critical,855.45,855.45,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2369-UAPKZ,Month-to-month,5,104.1,1249.1999999999998,0.6846947081970711,High,855.32,855.32,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5590-BYNII,Month-to-month,22,100.75,1209.0,0.7074322344798771,High,855.29,855.29,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6101-IMRMM,Month-to-month,6,94.5,1134.0,0.753543751489393,Critical,854.52,854.52,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0094-OIFMO,Month-to-month,11,95.0,1140.0,0.748863195264436,High,853.7,853.7,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9889-TMAHG,Month-to-month,8,100.3,1203.6,0.7087119038357995,High,853.01,853.01,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2506-CLAKW,Month-to-month,6,98.15,1177.8000000000002,0.7224317212293099,High,850.88,850.88,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8780-IXSTS,Month-to-month,6,90.1,1081.1999999999998,0.7854559803299194,Critical,849.24,849.24,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0680-DFNNY,Month-to-month,15,101.1,1213.1999999999998,0.6995412308946336,High,848.68,848.68,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1143-NMNQJ,Month-to-month,2,85.7,1028.4,0.8239926477485031,Critical,847.39,847.39,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0871-URUWO,Month-to-month,13,102.25,1227.0,0.6901638540183723,High,846.83,846.83,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7503-ZGUZJ,Month-to-month,1,84.65,1015.8,0.8334300535729239,Critical,846.6,846.6,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
1455-ESIQH,Month-to-month,1,89.1,1069.1999999999998,0.7917149515456028,Critical,846.5,846.5,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4132-KALRO,Month-to-month,4,100.85,1210.1999999999998,0.6989398106460112,High,845.86,845.86,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6474-FVJLC,Month-to-month,2,86.0,1032.0,0.8192910170190862,Critical,845.51,845.51,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0325-XBFAC,Month-to-month,8,94.7,1136.4,0.7438442419231731,High,845.3,845.3,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8414-MYSHR,Month-to-month,5,91.4,1096.8000000000002,0.7702940095283078,Critical,844.86,844.86,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0302-JOIVN,Month-to-month,8,101.15,1213.8000000000002,0.6957819994642935,High,844.54,844.54,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3793-MMFUH,Month-to-month,13,95.05,1140.6,0.7400946259753225,High,844.15,844.15,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9061-TIHDA,Month-to-month,13,95.25,1143.0,0.7382958692240367,High,843.87,843.87,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6683-VLCTZ,Month-to-month,20,98.55,1182.6,0.712850172105702,High,843.02,843.02,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1415-YFWLT,Month-to-month,1,89.3,1071.6,0.7864295003104581,Critical,842.74,842.74,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
6900-PXRMS,Month-to-month,26,105.75,1269.0,0.6640043815044003,High,842.62,842.62,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0011-IGKFF,Month-to-month,13,98.0,1176.0,0.716399037926837,High,842.49,842.49,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1731-TVIUK,Month-to-month,4,93.5,1122.0,0.7501453471301684,Critical,841.66,841.66,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0306-JAELE,Month-to-month,5,96.1,1153.1999999999998,0.728935334840389,High,840.61,840.61,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3462-BJQQA,Month-to-month,6,89.75,1077.0,0.7802425988589733,Critical,840.32,840.32,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
0970-ETWGE,Month-to-month,1,89.55,1074.6,0.7805590647596345,Critical,838.79,838.79,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
3722-WPXTK,Month-to-month,1,88.35,1060.1999999999998,0.7906008560124982,Critical,838.2,838.2,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4844-JJWUY,Month-to-month,1,86.0,1032.0,0.8115616123067291,Critical,837.53,837.53,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2990-HWIML,Month-to-month,6,89.5,1074.0,0.7794630838386549,Critical,837.14,837.14,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4750-ZRXIU,Month-to-month,4,84.6,1015.2,0.8241560981870655,Critical,836.68,836.68,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4952-YSOGZ,Month-to-month,4,85.95,1031.4,0.8110536630103172,Critical,836.52,836.52,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
8972-HJWNV,Month-to-month,7,84.55,1014.6,0.8221610963400203,Critical,834.16,834.16,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
9221-OTIVJ,Month-to-month,14,104.85,1258.1999999999998,0.6629713055443159,High,834.15,834.15,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6969-MVBAI,Month-to-month,9,90.1,1081.1999999999998,0.7711978834124672,Critical,833.82,833.82,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
3801-HMYNL,Month-to-month,1,89.15,1069.8000000000002,0.7793190042757144,Critical,833.72,833.72,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4548-SDBKE,Month-to-month,5,85.2,1022.4,0.8152755553062104,Critical,833.54,833.54,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4060-LDNLU,Month-to-month,7,96.2,1154.4,0.7216684448513063,High,833.09,833.09,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3097-NQYSN,Month-to-month,2,86.85,1042.1999999999998,0.7985693947819692,Critical,832.27,832.27,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
7120-RFMVS,Month-to-month,1,84.5,1014.0,0.8202107156413599,Critical,831.69,831.69,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
7780-OTDSO,Month-to-month,18,99.4,1192.8000000000002,0.6967297553172923,High,831.06,831.06,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4145-UQXUQ,Month-to-month,8,92.1,1105.1999999999998,0.7517378748890635,Critical,830.82,830.82,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
5349-IECLD,Month-to-month,2,94.95,1139.4,0.7290393947063403,High,830.67,830.67,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6402-ZFPPI,Month-to-month,25,102.8,1233.6,0.673151981356828,High,830.4,830.4,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3473-XIIIT,Month-to-month,16,100.0,1200.0,0.6919498609529735,High,830.34,830.34,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1724-BQUHA,Month-to-month,5,89.5,1074.0,0.7718634081144748,Critical,828.98,828.98,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2180-DXNEG,Month-to-month,12,96.0,1152.0,0.7191779723459071,High,828.49,828.49,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3198-VELRD,Month-to-month,3,84.75,1017.0,0.8124869650783021,Critical,826.3,826.3,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
4021-RQSNY,Month-to-month,29,98.5,1182.0,0.6981957785201729,High,825.27,825.27,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5923-GXUOC,Month-to-month,10,104.4,1252.8000000000002,0.6583818364153202,High,824.82,824.82,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0697-ZMSWS,Month-to-month,4,85.65,1027.8000000000002,0.8021165180008076,Critical,824.42,824.42,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2430-USGXP,Month-to-month,24,101.05,1212.6,0.6793717407955465,High,823.81,823.81,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5597-GLBUC,Month-to-month,1,85.45,1025.4,0.8033612101995149,Critical,823.77,823.77,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
6350-XFYGW,Month-to-month,4,94.75,1137.0,0.72445494865094,High,823.71,823.71,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0219-YTZUE,Month-to-month,4,84.8,1017.6,0.8093298127265033,Critical,823.57,823.57,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
8429-XIBUM,Month-to-month,22,101.35,1216.1999999999998,0.6771498970852269,High,823.55,823.55,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4597-NUCQV,Month-to-month,24,101.25,1215.0,0.6777520316664453,High,823.47,823.47,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7079-QRCBC,Month-to-month,24,98.75,1185.0,0.694262685616749,High,822.7,822.7,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0495-RVCBF,Month-to-month,1,79.7,956.4,0.8598510057240086,Critical,822.36,822.36,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
6567-HOOPW,Month-to-month,1,79.2,950.4,0.8650770810708478,Critical,822.17,822.17,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
8337-UPOAQ,Month-to-month,10,89.8,1077.6,0.7629258063801462,Critical,822.13,822.13,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
6821-BUXUX,Month-to-month,13,96.65,1159.8000000000002,0.7087439577407119,High,822.0,822.0,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4912-PIGUY,Month-to-month,1,84.6,1015.2,0.8094827089693594,Critical,821.79,821.79,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2754-VDLTR,Month-to-month,10,95.2,1142.4,0.7192426782058378,High,821.66,821.66,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2929-ERCFZ,Month-to-month,8,94.2,1130.4,0.726780132775925,High,821.55,821.55,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2344-JMOGN,Month-to-month,9,94.85,1138.1999999999998,0.721481307111957,High,821.19,821.19,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3292-PBZEJ,Month-to-month,11,111.4,1336.8000000000002,0.6125809542996354,High,818.9,818.9,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8593-WHYHV,Month-to-month,3,85.3,1023.6,0.7998345773480667,Critical,818.71,818.71,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
5393-RXQSZ,Month-to-month,1,79.6,955.2,0.8569988977312907,Critical,818.61,818.61,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
8443-WVPSS,Month-to-month,10,99.85,1198.1999999999998,0.6830600134459107,High,818.44,818.44,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8058-INTPH,Month-to-month,1,79.65,955.8,0.8562575874099828,Critical,818.41,818.41,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
