gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_flag,OnlineSecurity_flag,OnlineBackup_flag,DeviceProtection_flag,TechSupport_flag,StreamingTV_flag,StreamingMovies_flag,service_count,has_fiber,is_month_to_month,is_senior,avg_revenue_per_month,estimated_annual_revenue,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_band_13-24 Months,tenure_band_25-48 Months,tenure_band_49+ Months,monthly_charge_band_Low,monthly_charge_band_Medium,monthly_charge_band_Very High,contract_risk_band_Low Risk,contract_risk_band_Moderate Risk,target_churn
0,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,1,0,0,1,0,0,0,2,1,1,1,79.0925925925926,936.5999999999999,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,0,72,1,1,0,0,0,0,0,0,1,23.55,1723.95,1,0,0,0,0,0,0,1,0,0,0,23.94375,282.6,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,0,0,0,0,0,0,1,0,19.75,237.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,71,0,0,1,1,0,0,1,1,1,56.45,3985.35,0,1,1,0,0,1,1,4,0,0,1,56.131690140845066,677.4000000000001,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0,0,0,13,1,1,0,0,0,0,0,1,1,85.95,1215.65,1,0,0,0,0,0,1,2,1,1,0,93.51153846153846,1031.4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,25,0,0,1,1,1,0,1,1,1,58.6,1502.65,0,1,1,1,0,1,1,5,0,1,0,60.106,703.2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,67,1,0,0,0,0,1,0,0,0,50.55,3260.1,0,0,0,0,1,0,0,1,0,0,0,48.65820895522388,606.5999999999999,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,0,0,0,0,0,0,1,1,0,1,0,35.45,425.40000000000003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,0,0,0,0,0,0,0,0,0,1,0,40.625,532.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,43,1,1,0,0,0,0,0,0,1,25.7,1188.2,1,0,0,0,0,0,0,1,0,0,0,27.632558139534886,308.4,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,23,1,0,1,0,0,0,0,0,1,75.0,1778.5,0,1,0,0,0,0,0,1,1,1,0,77.32608695652173,900.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,64,1,0,0,0,0,0,0,0,0,20.2,1277.75,0,0,0,0,0,0,0,0,0,0,0,19.96484375,242.39999999999998,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,0,1,57,1,0,0,0,0,0,0,0,1,19.6,1170.55,0,0,0,0,0,0,0,0,0,0,0,20.5359649122807,235.20000000000002,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,0,0,0,0,0,0,0,0,1,1,1,70.45,845.4000000000001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,1,1,1,1,1,1,1,7,0,0,1,89.24513888888889,1056.6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,1,1,0,0,1,0,1,4,0,1,0,70.45625,853.8000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,1,0,1,0,0,1,1,4,1,0,0,97.88934426229508,1212.6,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,64,1,1,1,1,0,0,0,0,1,84.3,5289.05,1,1,1,0,0,0,0,3,1,0,0,82.64140625,1011.5999999999999,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1,1,0,71,1,1,0,0,0,0,0,0,0,23.95,1756.2,1,0,0,0,0,0,0,1,0,0,1,24.735211267605635,287.4,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,65,1,1,1,1,0,1,1,0,1,99.05,6416.7,1,1,1,0,1,1,0,5,1,0,0,98.71846153846154,1188.6,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.6,61.35,0,0,0,0,0,0,0,0,0,0,0,20.45,235.20000000000002,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,0,0,0,0,0,0,0,0,0,1,0,45.65,547.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,1,30,1,0,0,1,1,0,1,0,0,64.5,1929.95,0,0,1,1,0,1,0,3,0,0,0,64.33166666666666,774.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,0,0,1,1,1,0,1,4,0,1,0,71.42666666666668,834.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,0,0,0,0,1,1,1,3,0,1,0,70.54375,822.5999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,7,1,1,0,0,0,0,1,1,0,95.0,655.5,1,0,0,0,0,1,1,3,1,1,0,93.64285714285714,1140.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,70,1,1,1,1,1,0,1,1,1,108.15,7930.55,1,1,1,1,0,1,1,6,1,0,0,113.29357142857143,1297.8000000000002,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,0,1,1,1,1,1,1,6,0,0,0,84.11693548387096,1033.1999999999998,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,0,0,0,0,0,0,0,0,0,1,0,18.916666666666668,236.39999999999998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,0,0,0,0,0,0,1,1,1,1,0,82.34285714285714,970.8000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,1,0,0,0,0,1,0,2,1,1,0,82.81590909090909,1009.8000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,22,1,0,0,0,0,0,0,0,0,20.15,419.9,0,0,0,0,0,0,0,0,0,0,0,19.086363636363636,241.79999999999998,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1,0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024.0,0,1,0,1,0,1,0,3,0,0,0,64.0,771.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
1,0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,1,0,0,0,0,0,0,1,0,0,0,25.16,308.4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,0,1,1,0,0,0,0,2,0,1,0,58.81153846153846,672.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,1,1,0,0,0,0,0,2,1,1,0,79.61749999999999,988.8000000000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,0,0,0,0,0,0,0,1,1,0,67.6,836.4000000000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,1,0,1,1,1,0,1,5,0,0,0,74.68396226415095,886.8000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,0,0,0,0,0,0,0,0,0,0,0,21.263636363636365,247.20000000000002,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,0,0,0,0,0,0,0,0,0,0,0,19.76014492753623,238.79999999999998,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,0,0,0,0,0,0,0,0,1,1,0,68.25,850.8000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,1,1,1,1,1,1,1,7,0,0,0,86.86736111111111,1068.6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,0,0,1,1,0,0,1,3,0,1,1,45.710344827586205,543.5999999999999,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,0,0,0,0,0,0,0,0,1,0,20.0875,244.79999999999998,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,0,1,0,1,1,0,0,3,1,0,0,82.30813953488372,1011.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,2,1,1,0,0,1,1,1,1,1,104.4,242.8,1,0,0,1,1,1,1,5,1,1,0,121.4,1252.8000000000002,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,0,1,1,1,1,1,5,0,0,0,84.41071428571429,983.4000000000001,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
0,0,1,0,53,1,0,0,0,1,0,1,1,1,94.85,5000.2,0,0,0,1,0,1,1,3,1,0,0,94.3433962264151,1138.1999999999998,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,32,1,0,0,0,0,0,0,0,0,20.55,654.55,0,0,0,0,0,0,0,0,0,0,0,20.4546875,246.60000000000002,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,1,0,0,0,0,0,0,1,0,1,0,22.947058823529414,296.4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,1,0,0,0,0,0,0,1,1,1,1,76.38000000000001,893.4000000000001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,0,1,0,0,0,0,0,1,1,1,1,71.94285714285715,917.4000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,1,0,1,1,0,1,1,5,1,1,0,103.95,1264.1999999999998,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,0,0,0,0,0,0,0,0,0,0,20.524590163934427,246.60000000000002,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,0,0,1,0,0,0,0,1,0,1,0,29.95,359.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,0,0,0,0,0,0,0,0,1,0,45.3,543.5999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,0,0,0,0,0,1,2,1,1,0,82.83125,1014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,1,0,1,0,1,1,4,0,0,0,74.34242424242424,897.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,0,0,1,1,0,0,0,2,1,1,0,85.51153846153846,951.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,0,0,0,0,0,0,0,0,0,1,0,24.8,297.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,0,1,0,0,0,0,1,0,1,0,51.1925,621.5999999999999,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,0,0,0,1,0,0,1,0,1,0,27.383333333333336,364.79999999999995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,0,0,0,0,0,0,0,0,0,0,18.83076923076923,235.79999999999998,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,1,0,1,0,0,0,0,2,0,1,0,59.4775,679.2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,1,1,0,0,1,0,1,4,0,0,0,73.79883720930232,862.8000000000001,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,0,0,1,1,0,0,1,3,1,1,0,88.5,1092.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,0,0,0,0,0,0,0,0,0,0,19.933333333333334,237.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,1,1,1,1,0,1,1,6,1,0,0,112.90694444444445,1316.4,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,0,0,0,0,0,0,0,0,0,0,20.215254237288136,231.60000000000002,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,1,1,0,1,1,0,4,1,1,0,95.08250000000001,1158.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,1,0,0,0,0,0,0,1,0,0,0,24.474999999999998,289.20000000000005,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,1,0,1,1,1,1,1,6,1,1,0,110.5042372881356,1336.1999999999998,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,1,0,1,1,1,1,1,6,1,0,0,111.68958333333333,1347.0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,0,0,0,0,0,0,0,1,0,20.75,249.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,1,0,0,1,1,1,4,1,0,0,99.30185185185185,1222.8000000000002,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,0,1,0,1,0,0,2,1,1,0,79.45,960.5999999999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,1,1,0,1,0,1,1,5,1,0,0,104.30281690140845,1266.6,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,0,0,0,0,1,0,1,1,1,0,79.53461538461539,939.5999999999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,0,0,0,0,0,0,0,1,1,0,67.24886363636364,826.1999999999999,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,0,1,0,1,0,0,2,1,0,0,81.35909090909091,959.4000000000001,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,1,1,1,1,0,1,5,0,0,0,58.044444444444444,665.4000000000001,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,0,0,0,0,0,0,1,1,1,1,0,79.9,958.8000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,0,1,0,1,1,1,1,5,1,1,0,101.81315789473685,1279.1999999999998,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,0,1,1,1,1,1,5,1,0,0,103.9703125,1229.4,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,0,0,0,0,0,0,0,0,0,1,0,42.25,552.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,0,0,0,0,0,0,1,0,25.25,303.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,0,0,0,0,0,0,0,0,0,0,18.42950819672131,237.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,0,0,0,0,0,0,0,0,0,0,18.622413793103448,240.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,1,0,0,0,0,0,1,2,1,1,1,85.90652173913043,1041.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,1,1,1,0,1,1,5,0,1,0,60.30614035087719,705.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,1,1,1,1,0,0,4,0,0,0,43.608333333333334,543.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,1,1,1,1,1,0,5,0,0,0,57.41212121212121,679.2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,1,0,1,1,1,1,1,6,0,0,0,81.91538461538461,1010.4000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,0,0,0,0,1,0,1,1,1,0,78.075,960.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,0,0,0,0,0,0,0,0,1,1,0,67.0875,841.8000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,1,0,0,0,0,0,0,1,0,0,0,25.871830985915494,297.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,0,0,0,0,0,0,0,0,0,20.2,242.39999999999998,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,0,0,0,0,1,0,0,1,0,1,0,44.8375,600.5999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,0,0,0,0,0,0,0,0,0,0,18.279166666666665,232.20000000000002,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,1,0,0,0,1,1,3,0,0,0,53.697916666666664,607.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
0,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,1,0,1,1,1,1,5,0,0,0,82.12096774193549,973.8000000000001,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,0,0,0,0,0,1,0,1,0,1,0,55.2,662.4000000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,1,0,0,0,1,0,1,3,1,1,0,90.77166666666668,1078.8000000000002,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,1,1,1,0,1,1,1,6,0,0,0,87.38829787234043,1023.5999999999999,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,1,1,1,0,1,1,1,6,1,0,0,106.6787037037037,1296.0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,1,1,0,1,0,1,4,1,1,0,94.95,1122.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,0,1,0,0,0,0,1,2,1,1,0,84.6,1015.1999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,0,0,0,0,0,0,0,0,0,0,21.762500000000003,243.0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,1,0,0,0,0,0,0,1,0,1,0,24.20689655172414,301.79999999999995,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,0,1,0,0,0,0,2,0,1,0,57.05,652.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,0,0,0,1,0,0,1,0,0,0,29.905,355.20000000000005,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,1,0,0,0,0,0,0,1,1,1,0,72.55277777777778,877.8000000000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,0,0,1,0,0,1,1,3,1,1,1,101.84545454545454,1140.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,0,0,0,0,0,0,0,0,0,0,17.771875,237.0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,1,0,1,1,1,1,1,6,0,0,0,88.20138888888889,1039.1999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,1,0,1,1,1,1,1,6,1,0,0,109.42083333333333,1310.4,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,1,0,0,1,1,1,4,0,0,0,77.74756097560976,896.4000000000001,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,1,1,1,0,0,1,4,1,1,1,94.24846153846153,1132.8000000000002,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,0,1,1,0,0,0,2,0,1,1,56.25384615384615,657.5999999999999,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,1,0,0,0,0,0,1,1,1,1,68.35,904.1999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,1,0,0,1,0,0,1,3,0,0,0,61.75121951219513,780.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,0,0,1,0,0,0,0,1,1,1,1,71.61999999999999,892.8000000000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,0,1,0,0,0,0,0,1,0,1,0,48.55,582.5999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,1,1,1,1,0,0,1,5,1,0,0,102.34404761904761,1188.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,1,1,1,0,1,0,4,1,0,0,90.57941176470588,1122.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,0,0,0,0,0,0,0,0,1,1,0,73.575,844.8000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,0,0,1,0,0,1,0,2,0,1,1,40.2,482.40000000000003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,1,0,1,1,1,1,1,6,0,0,0,82.290625,1004.4000000000001,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0,0,0,0,0,0,0,0,1,0,19.305,238.20000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,0,1,1,1,1,1,5,0,0,0,61.252238805970144,714.5999999999999,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
